"Sector","Indicator_Group_Code","Indicator_Group_Name","Indicator_Code","Indicator_Name","Disaggregation_Type","Level_Of_Difficulty","Sex","Location","Age","Type_Of_Disability","Country_Code","Country_Name","Time","Data","Units_Of_Measure"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","ZMB","Zambia",2020,2.616418091,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","ZWE","Zimbabwe",2017,2.646498819,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","AFG","Afghanistan",2016,6.907830447,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","BGD","Bangladesh",2016,1.863814493,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","BEN","Benin",2018,4.872083662,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","BTN","Bhutan",2017,3.63496733,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","BOL","Bolivia",2021,1.397199396,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","BIH","Bosnia and Herzegovina",2015,5.761015559,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","BRA","Brazil",2022,7.378128852,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","BFA","Burkina Faso",2018,4.732111324,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","KHM","Cambodia",2019,1.374266044,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","TCD","Chad",2018,8.58462165,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","CHL","Chile",2017,6.490681671,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","COL","Colombia",2022,4.731160692,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","COM","Comoros",2020,5.981776525,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","CIV","Cote d'Ivoire",2018,6.291448264,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","DJI","Djibouti",2017,6.361737982,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","SWZ","Eswatini",2016,6.787023602,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","ETH","Ethiopia",2021,2.395173304,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","GAB","Gabon",2017,8.043065778,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","GMB","Gambia, The",2018,1.980762855,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","GHA","Ghana",2021,2.67672929,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","GTM","Guatemala",2018,3.718659957,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","GIN","Guinea",2018,4.968142586,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","GNB","Guinea-Bissau",2018,4.762011533,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","HTI","Haiti",2017,4.493371027,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","IDN","Indonesia",2019,1.357341055,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","KEN","Kenya",2019,3.020899581,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","KIR","Kiribati",2020,8.102323233,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","LSO","Lesotho",2017,6.551429499,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","LBR","Liberia",2016,3.467898183,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","MWI","Malawi",2019,3.447176178,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","MDV","Maldives",2009,11.39479706,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","MLI","Mali",2018,4.967351363,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","MRT","Mauritania",2021,5.634868737,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","MUS","Mauritius",2011,2.230508713,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","MEX","Mexico",2020,6.032392363,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","MNG","Mongolia",2020,6.10781072,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","MAR","Morocco",2014,6.897534701,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","MMR","Myanmar",2014,1.511671187,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","NAM","Namibia",2015,4.754055236,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","NPL","Nepal",2022,6.162248026,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","NER","Niger",2018,4.184980633,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","NGA","Nigeria",2018,2.624547473,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","PAK","Pakistan",2020,3.69585956,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","PHL","Philippines",2020,1.610463668,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","RWA","Rwanda",2021,3.221994799,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","SEN","Senegal",2018,5.122011523,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","SLE","Sierra Leone",2018,2.377579658,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","SOM","Somalia",2022,3.738919465,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","ZAF","South Africa",2016,5.058944052,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","LKA","Sri Lanka",2021,3.64418339,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","SUR","Suriname",2012,2.722238092,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","TJK","Tajikistan",2016,4.584714793,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","TZA","Tanzania",2020,2.98858307,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","TLS","Timor-Leste",2016,2.408519652,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","TGO","Togo",2018,6.421767293,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","TON","Tonga",2016,5.112911777,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","UGA","Uganda",2016,9.657409916,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","URY","Uruguay",2011,3.777021869,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","VUT","Vanuatu",2009,0.959962063,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","VNM","Viet Nam",2019,3.863535416,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","PSE","West Bank and Gaza",2009,3.767914309,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","ZMB","Zambia",2020,2.352432565,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_male","Adjusted prevalence of male Persons with disabilities i.e. at least a lot of functional diifficulty (% of male Persons)","Level of difficulty, Sex","At least a lot of difficulty","Male","All","All","All","ZWE","Zimbabwe",2017,2.29637778,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","AFG","Afghanistan",2016,7.357389936,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","BGD","Bangladesh",2016,2.038409915,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","BEN","Benin",2018,5.690256562,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","BTN","Bhutan",2017,4.12279744,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","BOL","Bolivia",2021,1.448876346,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","BIH","Bosnia and Herzegovina",2015,6.474547531,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","BRA","Brazil",2022,10.33809426,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","BFA","Burkina Faso",2018,4.309432952,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","KHM","Cambodia",2019,1.765845255,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","TCD","Chad",2018,10.14488594,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","CHL","Chile",2017,7.292303606,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","COL","Colombia",2022,4.97996794,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","COM","Comoros",2020,7.167589971,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","CIV","Cote d'Ivoire",2018,7.158060114,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","DJI","Djibouti",2017,12.00869655,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","SWZ","Eswatini",2016,7.072160168,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","ETH","Ethiopia",2021,2.508696053,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","GAB","Gabon",2017,9.929228666,"Percent"
